T,PH,R,DT,LV,AV,CU,FA,FB,PS
322615,10.24,0,79,22.08,990,-1792,0,0,208
322694,10.24,0,79,22.08,990,-1798,0,0,208
322772,10.24,0,78,22.08,990,-1769,0,0,208
322851,10.24,0,79,1.77,79.53,-1798,0,0,209
322929,10.24,0,78,22.08,990,-1798,0,0,210
323008,10.24,0,79,22.08,990,-1798,0,0,210
323087,10.24,0,79,22.08,990,-1798,0,0,209
323166,10.24,0,79,22.08,990,-1792,0,0,209
323245,10.24,0,79,22.08,990,-1792,0,0,209
323324,10.24,0,79,22.08,990,-1792,0,0,208
323403,10.63,0,79,22.08,990,-1786,0,0,207
323482,10.63,0,79,22.08,990,-1786,0,0,207
323561,10.63,0,79,22.08,990,-1786,0,0,207
323640,10.63,0,79,1.77,79.53,-1786,0,0,206
323717,10.63,0,77,22.08,990,-1792,0,0,211
323796,10.63,0,79,22.08,990,-1798,0,0,207
323875,10.63,0,79,22.08,990,-1798,0,0,208
323954,10.63,0,79,22.08,990,-1798,0,0,208
324033,10.63,0,79,22.08,990,-1798,0,0,213
324112,10.63,0,79,22.08,990,-1810,0,0,209
324192,10.63,0,80,22.08,990,-1804,0,0,209
324271,10.63,0,79,22.08,990,-1804,0,0,209
324349,10.63,0,78,1.8,80.55,-1804,0,0,215
324426,10.63,0,77,22.08,990,-1798,0,0,209
324505,10.63,0,79,22.08,990,-1792,0,0,209
324585,10.63,0,79,22.08,990,-1792,0,0,208
324664,10.63,0,80,22.08,990,-1786,0,0,212
324743,10.63,0,79,22.08,990,-1792,0,0,207
324822,10.63,0,78,22.08,990,-1786,0,0,207
324900,10.63,0,79,22.08,990,-1757,0,0,206
324979,10.63,0,79,22.08,990,-1786,0,0,203
325059,11.02,0,80,1.75,78.54,-1792,0,0,206
325136,11.02,0,77,22.08,990,-1792,0,0,208
325215,11.02,0,79,22.08,990,-1763,0,0,207
325294,11.02,0,79,22.08,990,-1792,0,0,209
325372,11.02,0,78,22.08,990,-1798,0,0,209
325452,11.02,0,80,22.08,990,-1833,0,0,209
325531,11.02,0,79,22.08,990,-1775,0,0,209
325610,11.02,0,79,22.08,990,-1798,0,0,209
325689,11.02,0,79,22.08,990,-1792,0,0,209
325768,11.02,0,79,1.77,79.53,-1798,0,0,209
325844,11.02,0,76,22.08,990,-1769,0,0,208
325924,11.02,0,80,22.08,990,-1786,0,0,208
326003,11.02,0,79,22.08,990,-1781,0,0,207
326082,11.02,0,79,22.08,990,-1781,0,0,207
326161,11.02,0,79,22.08,990,-1781,0,0,207
326240,11.02,0,79,22.08,990,-1781,0,0,207
326320,11.02,0,80,22.08,990,-1786,0,0,207
326398,11.02,0,78,22.08,990,-1786,0,0,207
326477,11.02,0,79,1.77,79.53,-1792,0,0,213
326554,11.02,0,77,22.08,990,-1804,0,0,209
326633,11.02,0,79,22.08,990,-1798,0,0,209
326712,11.42,0,79,22.08,990,-1798,0,0,210
326792,11.42,0,80,22.08,990,-1798,0,0,215
326871,11.42,0,79,22.08,990,-1798,0,0,211
326949,11.42,0,78,22.08,990,-1798,0,0,210
327028,11.42,0,79,22.08,990,-1792,0,0,210
327107,11.42,0,79,22.08,990,-1786,0,0,215
327187,11.42,0,80,1.75,78.54,-1792,0,0,209
327264,11.42,0,77,22.08,990,-1786,0,0,208
327343,11.42,0,79,22.08,990,-1775,0,0,207
327421,11.42,0,78,22.08,990,-1775,0,0,212
327500,11.42,0,79,22.08,990,-1786,0,0,207
327580,11.42,0,79,22.08,990,-1786,0,0,207
327659,11.42,0,80,22.08,990,-1763,0,0,207
327738,11.42,0,79,22.08,990,-1786,0,0,207
327817,11.42,1,79,22.08,990,-1810,0,0,209
327896,11.42,0,79,1.77,79.53,-1792,0,0,209
327972,11.42,0,76,22.08,990,-1775,0,0,209
328052,11.42,0,80,22.08,990,-1798,0,0,210
328131,11.42,0,79,22.08,990,-1792,0,0,210
328210,11.42,0,79,22.08,990,-1792,0,0,210
328289,11.42,0,79,22.08,990,-1763,0,0,209
328368,11.81,0,79,22.08,990,-1786,0,0,209
328448,11.81,0,79,22.08,990,-1786,0,0,208
328526,11.81,0,79,1.77,79.53,-1781,0,0,207
328603,11.81,0,77,22.08,990,-1763,0,0,207
328682,11.81,0,79,22.08,990,-1781,0,0,207
328761,11.81,0,79,22.08,990,-1781,0,0,207
328840,11.81,0,79,22.08,990,-1786,0,0,207
328920,11.81,0,80,22.08,990,-1792,0,0,207
328998,11.81,0,78,22.08,990,-1792,0,0,207
329077,11.81,0,79,22.08,990,-1792,0,0,208
329156,11.81,0,79,1.77,79.53,-1798,0,0,209
329233,11.81,0,77,22.08,990,-1804,0,0,215
329313,11.81,0,80,22.08,990,-1804,0,0,211
329392,11.81,0,79,22.08,990,-1798,0,0,210
329470,11.81,0,78,22.08,990,-1792,0,0,210
329549,11.81,0,79,22.08,990,-1786,0,0,215
329628,11.81,0,79,22.08,990,-1792,0,0,209
329707,11.81,0,79,22.08,990,-1786,0,0,205
329787,11.81,1,80,22.08,990,-1804,0,0,208
329866,11.81,0,79,1.77,79.53,-1781,0,0,212
329943,11.81,0,77,22.08,990,-1786,0,0,207
330021,12.2,0,78,22.08,990,-1786,0,0,207
330100,12.2,0,79,22.08,990,-1786,0,0,206
330180,12.2,0,80,22.08,990,-1792,0,0,211
330259,12.2,0,79,22.08,990,-1798,0,0,208
330338,12.2,0,79,22.08,990,-1798,0,0,205
330417,12.2,1,79,22.08,990,-1786,0,0,209
330496,12.2,0,78,1.8,80.55,-1798,0,0,209
330572,12.2,0,77,22.08,990,-1798,0,0,210
330652,12.2,0,80,22.08,990,-1798,0,0,210
330731,12.2,0,79,22.08,990,-1769,0,0,209
330810,12.2,0,79,22.08,990,-1792,0,0,209
330889,12.2,0,79,22.08,990,-1792,0,0,209
330968,12.2,0,79,22.08,990,-1792,0,0,205
331047,12.2,1,79,22.08,990,-1775,0,0,207
331126,12.2,0,79,1.77,79.53,-1781,0,0,207
331203,12.2,0,77,22.08,990,-1786,0,0,207
331282,12.2,0,79,22.08,990,-1786,0,0,207
331361,12.2,0,79,22.08,990,-1775,0,0,207
331441,12.2,0,79,22.08,990,-1792,0,0,207
331520,12.2,0,79,22.08,990,-1792,0,0,208
331598,12.2,0,79,22.08,990,-1798,0,0,205
331677,12.6,1,79,22.08,990,-1816,0,0,209
331756,12.6,0,79,1.77,79.53,-1798,0,0,209
331833,12.6,0,77,22.08,990,-1804,0,0,210
331913,12.6,0,80,22.08,990,-1798,0,0,210
331992,12.6,0,79,22.08,990,-1798,0,0,214
332070,12.6,0,78,22.08,990,-1798,0,0,210
332149,12.6,0,79,22.08,990,-1792,0,0,209
332228,12.6,0,79,22.08,990,-1792,0,0,208
332308,12.6,0,80,1.75,78.54,-1786,0,0,212
332385,12.6,0,77,22.08,990,-1786,0,0,207
332464,12.6,0,79,22.08,990,-1786,0,0,207
332542,12.6,0,78,22.08,990,-1792,0,0,207
332621,12.6,0,79,22.08,990,-1792,0,0,211
332700,12.6,0,79,22.08,990,-1798,0,0,207
332780,12.6,0,80,22.08,990,-1798,0,0,208
332859,12.6,0,79,22.08,990,-1769,0,0,207
332938,12.6,0,79,1.77,79.53,-1798,0,0,213
333015,12.6,0,77,22.08,990,-1804,0,0,210
333093,12.6,0,78,22.08,990,-1798,0,0,210
333173,12.6,0,80,22.08,990,-1769,0,0,209
333252,12.6,0,79,22.08,990,-1792,0,0,210
333331,12.99,0,79,22.08,990,-1792,0,0,209
333410,12.99,0,79,22.08,990,-1786,0,0,206
333489,12.99,1,79,22.08,990,-1775,0,0,208
333568,12.99,0,78,1.8,80.55,-1781,0,0,207
333645,12.99,0,78,22.08,990,-1781,0,0,207
333724,12.99,0,79,22.08,990,-1786,0,0,207
333803,12.99,0,79,22.08,990,-1763,0,0,207
333882,12.99,0,79,22.08,990,-1786,0,0,207
333961,12.99,0,79,22.08,990,-1792,0,0,208
334041,12.99,0,80,22.08,990,-1792,0,0,209
334119,12.99,0,78,1.8,80.55,-1763,0,0,209
334196,12.99,0,77,22.08,990,-1798,0,0,210
334275,12.99,0,79,22.08,990,-1798,0,0,211
334354,12.99,0,79,22.08,990,-1798,0,0,210
334433,12.99,0,79,22.08,990,-1798,0,0,215
334513,12.99,0,80,22.08,990,-1792,0,0,211
334592,12.99,0,78,22.08,990,-1792,0,0,206
334670,12.99,0,79,1.77,79.53,-1786,0,0,208
334747,12.99,0,77,22.08,990,-1781,0,0,213
334826,12.99,0,79,22.08,990,-1786,0,0,208
334906,12.99,0,80,22.08,990,-1781,0,0,207
334985,13.39,0,79,22.08,990,-1786,0,0,207
335064,13.39,0,79,22.08,990,-1786,0,0,212
335142,13.39,0,78,22.08,990,-1792,0,0,208
335221,13.39,1,79,22.08,990,-1804,0,0,209
335301,13.39,0,79,1.77,79.53,-1792,0,0,209
335378,13.39,0,78,22.08,990,-1798,0,0,214
335457,13.39,0,79,22.08,990,-1804,0,0,211
335536,13.39,0,79,22.08,990,-1798,0,0,210
335614,13.39,0,78,22.08,990,-1769,0,0,210
335693,13.39,0,79,22.08,990,-1792,0,0,215
335773,13.39,0,80,22.08,990,-1792,0,0,211
335852,13.39,0,79,1.77,79.53,-1786,0,0,208
335929,13.39,0,77,22.08,990,-1757,0,0,207
336008,13.39,0,79,22.08,990,-1775,0,0,207
336087,13.39,0,79,22.08,990,-1775,0,0,207
336166,13.39,0,78,22.08,990,-1781,0,0,207
336245,13.39,0,80,22.08,990,-1751,0,0,207
336324,13.39,0,79,22.08,990,-1786,0,0,207
336403,13.39,0,79,1.77,79.53,-1786,0,0,209
336480,13.39,0,77,22.08,990,-1792,0,0,209
336559,13.39,0,79,22.08,990,-1769,0,0,209
336638,13.78,0,79,22.08,990,-1792,0,0,210
336717,13.78,0,79,22.08,990,-1798,0,0,211
336796,13.78,0,79,22.08,990,-1798,0,0,210
336875,13.78,0,79,22.08,990,-1792,0,0,210
336954,13.78,0,79,1.77,79.53,-1792,0,0,209
337032,13.78,0,77,22.08,990,-1786,0,0,208
337111,13.78,0,80,22.08,990,-1781,0,0,209
337189,13.78,0,78,22.08,990,-1781,0,0,213
337268,13.78,0,79,22.08,990,-1781,0,0,208
337347,13.78,0,79,22.08,990,-1781,0,0,207
337426,13.78,0,79,22.08,990,-1781,0,0,207
337506,13.78,0,80,1.75,78.54,-1781,0,0,211
337583,13.78,0,77,22.08,990,-1798,0,0,209
337661,13.78,0,78,22.08,990,-1792,0,0,209
337740,13.78,0,79,22.08,990,-1792,0,0,209
337819,13.78,0,79,22.08,990,-1798,0,0,215
337899,13.78,0,80,22.08,990,-1804,0,0,211
337978,13.78,0,79,22.08,990,-1798,0,0,210
338057,13.78,0,79,1.77,79.53,-1798,0,0,210
338134,13.78,0,76,22.08,990,-1792,0,0,214
338212,13.78,0,79,22.08,990,-1792,0,0,209
338291,14.17,0,79,22.08,990,-1786,0,0,209
338371,14.17,0,80,22.08,990,-1757,0,0,208
338450,14.17,0,79,22.08,990,-1781,0,0,207
338529,14.17,0,79,22.08,990,-1781,0,0,207
338608,14.17,0,79,1.77,79.53,-1781,0,0,207
338684,14.17,0,76,22.08,990,-1763,0,0,206
338764,14.17,0,80,22.08,990,-1792,0,0,207
338843,14.17,0,79,22.08,990,-1792,0,0,208
338922,14.17,0,79,22.08,990,-1798,0,0,208
339001,14.17,0,79,22.08,990,-1769,0,0,209
339080,14.17,0,79,22.08,990,-1798,0,0,209
339159,14.17,0,79,1.77,79.53,-1798,0,0,211
339236,14.17,0,77,22.08,990,-1798,0,0,210
339315,14.17,0,79,22.08,990,-1792,0,0,211
339394,14.17,0,79,22.08,990,-1786,0,0,210
339473,14.17,0,79,22.08,990,-1786,0,0,209
339552,14.17,0,79,22.08,990,-1786,0,0,208
339632,14.17,1,80,22.08,990,-1786,0,0,213
339710,14.17,0,78,1.8,80.55,-1786,0,0,208
339787,14.17,0,77,22.08,990,-1786,0,0,207
339866,14.17,0,79,22.08,990,-1786,0,0,207
339945,14.57,0,79,22.08,990,-1786,0,0,211
340024,14.57,0,79,22.08,990,-1798,0,0,207
340104,14.57,0,80,22.08,990,-1798,0,0,204
340183,14.57,1,79,22.08,990,-1816,0,0,209
340261,14.57,0,78,1.8,80.55,-1798,0,0,214
340338,14.57,0,77,22.08,990,-1810,0,0,210
340417,14.57,0,79,22.08,990,-1804,0,0,210
340497,14.57,0,80,22.08,990,-1775,0,0,209
340576,14.57,0,79,22.08,990,-1792,0,0,214
340655,14.57,0,79,22.08,990,-1798,0,0,210
340733,14.57,0,78,1.8,80.55,-1792,0,0,209
340810,14.57,0,77,22.08,990,-1757,0,0,207
340889,14.57,0,79,22.08,990,-1781,0,0,207
340969,14.57,0,80,22.08,990,-1781,0,0,207
341048,14.57,0,79,22.08,990,-1781,0,0,207
341127,14.57,0,79,22.08,990,-1757,0,0,207
341206,14.57,1,78,22.08,990,-1804,0,0,207
341284,14.57,0,79,1.77,79.53,-1792,0,0,208
341362,14.57,0,78,22.08,990,-1798,0,0,209
341441,14.57,0,79,22.08,990,-1775,0,0,209
341520,14.57,0,79,22.08,990,-1798,0,0,209
341599,14.96,0,79,22.08,990,-1804,0,0,209
341678,14.96,0,79,22.08,990,-1804,0,0,209
341757,14.96,0,78,1.8,80.55,-1775,0,0,211
341834,14.96,0,78,22.08,990,-1792,0,0,209
341913,14.96,0,79,22.08,990,-1792,0,0,209
341992,14.96,0,79,22.08,990,-1786,0,0,208
342071,14.96,0,79,22.08,990,-1786,0,0,212
342150,14.96,0,79,22.08,990,-1786,0,0,207
342230,14.96,1,79,22.08,990,-1798,0,0,207
342308,14.96,0,79,1.77,79.53,-1786,0,0,207
342385,14.96,0,77,22.08,990,-1792,0,0,211
342464,14.96,0,79,22.08,990,-1798,0,0,208
342543,14.96,0,79,22.08,990,-1798,0,0,209
342623,14.96,0,79,22.08,990,-1798,0,0,209
342702,14.96,0,80,22.08,990,-1798,0,0,214
342780,14.96,0,78,1.8,80.55,-1804,0,0,211
342857,14.96,0,77,22.08,990,-1798,0,0,211
342936,14.96,0,79,22.08,990,-1769,0,0,209
343015,14.96,0,79,22.08,990,-1786,0,0,215
343095,14.96,0,80,22.08,990,-1792,0,0,209
343174,14.96,0,79,22.08,990,-1786,0,0,206
343252,15.35,1,78,22.08,990,-1775,0,0,208
343331,15.35,0,79,1.77,79.53,-1781,0,0,211
343408,15.35,0,77,22.08,990,-1781,0,0,207
343488,15.35,0,79,22.08,990,-1781,0,0,207
343567,15.35,0,80,22.08,990,-1757,0,0,207
343646,15.35,0,79,22.08,990,-1786,0,0,207
343725,15.35,0,79,22.08,990,-1786,0,0,208
343803,15.35,0,78,1.8,80.55,-1792,0,0,209
343880,15.35,0,77,22.08,990,-1769,0,0,209
343960,15.35,0,80,22.08,990,-1798,0,0,210
344039,15.35,0,79,22.08,990,-1798,0,0,211
344118,15.35,0,79,22.08,990,-1792,0,0,210
344197,15.35,0,79,22.08,990,-1763,0,0,209
344275,15.35,0,78,1.8,80.55,-1786,0,0,208
344353,15.35,0,77,22.08,990,-1786,0,0,208
344432,15.35,0,80,22.08,990,-1781,0,0,207
344511,15.35,0,79,22.08,990,-1781,0,0,212
344590,15.35,0,79,22.08,990,-1786,0,0,207
344669,15.35,0,79,22.08,990,-1781,0,0,207
344748,15.35,0,79,1.77,79.53,-1781,0,0,207
344825,15.35,0,77,22.08,990,-1792,0,0,213
344904,15.75,0,79,22.08,990,-1792,0,0,209
344983,15.75,0,79,22.08,990,-1798,0,0,209
345062,15.75,0,79,22.08,990,-1798,0,0,209
345141,15.75,0,79,22.08,990,-1798,0,0,211
345221,15.75,1,80,22.08,990,-1822,0,0,211
345299,15.75,0,78,1.8,80.55,-1804,0,0,210
345376,15.75,0,77,22.08,990,-1769,0,0,209
345455,15.75,0,79,22.08,990,-1786,0,0,213
345534,15.75,0,79,22.08,990,-1792,0,0,208
345613,15.75,0,79,22.08,990,-1786,0,0,208
345693,15.75,1,80,22.08,990,-1775,0,0,207
345772,15.75,0,79,1.77,79.53,-1781,0,0,209
345848,15.75,0,76,22.08,990,-1786,0,0,207
345927,15.75,0,79,22.08,990,-1792,0,0,207
346006,15.75,0,79,22.08,990,-1763,0,0,206
346086,15.75,0,80,22.08,990,-1792,0,0,207
346165,15.75,1,79,22.08,990,-1792,0,0,209
346244,15.75,0,79,1.77,79.53,-1798,0,0,209
346320,15.75,0,76,22.08,990,-1775,0,0,209
346399,15.75,0,79,22.08,990,-1798,0,0,210
346478,15.75,0,79,22.08,990,-1792,0,0,210
346558,16.14,0,80,22.08,990,-1792,0,0,210
346637,16.14,0,79,22.08,990,-1763,0,0,209
346716,16.14,0,79,1.77,79.53,-1786,0,0,208
346792,16.14,0,76,22.08,990,-1786,0,0,207
346871,16.14,0,79,22.08,990,-1781,0,0,207
346951,16.14,0,80,22.08,990,-1781,0,0,211
347030,16.14,0,79,22.08,990,-1786,0,0,207
347109,16.14,1,79,22.08,990,-1792,0,0,207
347188,16.14,0,79,1.77,79.53,-1786,0,0,207
347265,16.14,0,77,22.08,990,-1798,0,0,213
347343,16.14,0,78,22.08,990,-1804,0,0,209
347423,16.14,0,80,22.08,990,-1804,0,0,209
347502,16.14,0,79,22.08,990,-1804,0,0,209
347581,16.14,1,79,22.08,990,-1804,0,0,215
347660,16.14,0,79,1.77,79.53,-1804,0,0,210
347737,16.14,0,77,22.08,990,-1792,0,0,209
347816,16.14,0,79,22.08,990,-1763,0,0,208
347895,16.14,0,79,22.08,990,-1786,0,0,213
347974,16.14,0,79,22.08,990,-1792,0,0,208
348053,16.14,1,79,22.08,990,-1786,0,0,207
348132,16.14,0,79,1.77,79.53,-1751,0,0,207
348209,16.54,0,77,22.08,990,-1786,0,0,210
348289,16.54,0,80,22.08,990,-1792,0,0,207
348367,16.54,0,78,22.08,990,-1792,0,0,207
348446,16.54,0,79,22.08,990,-1769,0,0,204
348525,16.54,1,79,22.08,990,-1810,0,0,209
348604,16.54,0,79,1.77,79.53,-1798,0,0,209
348682,16.54,0,78,22.08,990,-1804,0,0,210
348761,16.54,0,79,22.08,990,-1775,0,0,209
348839,16.54,0,78,22.08,990,-1792,0,0,209
348918,16.54,0,79,22.08,990,-1792,0,0,209
348997,16.54,0,79,1.77,79.53,-1792,0,0,208
349074,16.54,0,77,22.08,990,-1757,0,0,211
349154,16.54,0,80,22.08,990,-1786,0,0,207
349233,16.54,0,79,22.08,990,-1781,0,0,207
349312,16.54,0,78,22.08,990,-1781,0,0,207
349390,16.54,0,79,22.08,990,-1786,0,0,211
349469,16.54,0,79,1.77,79.53,-1792,0,0,207
349547,16.54,0,78,22.08,990,-1798,0,0,208
349626,16.54,0,79,22.08,990,-1798,0,0,208
349705,16.54,0,79,22.08,990,-1798,0,0,213
349784,16.54,0,79,22.08,990,-1810,0,0,209
349862,16.93,0,78,22.08,990,-1804,0,0,209
349941,16.93,0,79,1.77,79.53,-1804,0,0,209
350019,16.93,0,78,22.08,990,-1798,0,0,214
350098,16.93,0,79,22.08,990,-1798,0,0,209
350177,16.93,0,79,22.08,990,-1792,0,0,209
350256,16.93,0,79,22.08,990,-1763,0,0,207
350334,16.93,1,78,22.08,990,-1786,0,0,212
350414,16.93,0,80,1.75,78.54,-1786,0,0,207
350491,16.93,0,77,22.08,990,-1786,0,0,207
350570,16.93,0,79,22.08,990,-1763,0,0,206
350649,16.93,0,79,22.08,990,-1792,0,0,211
350728,16.93,0,79,22.08,990,-1798,0,0,207
350807,16.93,0,79,1.77,79.53,-1798,0,0,209
350884,16.93,0,77,22.08,990,-1775,0,0,209
350963,16.93,0,79,22.08,990,-1798,0,0,209
351042,16.93,0,79,22.08,990,-1804,0,0,209
351121,16.93,0,79,22.08,990,-1798,0,0,210
351200,16.93,0,79,22.08,990,-1769,0,0,209
351280,16.93,0,80,1.75,78.54,-1786,0,0,208
351356,16.93,0,76,22.08,990,-1786,0,0,208
351435,16.93,0,79,22.08,990,-1786,0,0,207
351514,17.32,0,79,22.08,990,-1757,0,0,211
351593,17.32,0,79,22.08,990,-1781,0,0,207
351672,17.32,1,79,22.08,990,-1781,0,0,207
351752,17.32,0,80,1.75,78.54,-1781,0,0,207
351828,17.32,0,76,22.08,990,-1792,0,0,212
351907,17.32,0,79,22.08,990,-1798,0,0,209
351986,17.32,0,79,22.08,990,-1798,0,0,208
352065,17.32,0,79,22.08,990,-1798,0,0,209
352145,17.32,0,80,1.75,78.54,-1798,0,0,215
352222,17.32,0,77,22.08,990,-1804,0,0,210
352301,17.32,0,79,22.08,990,-1798,0,0,209
352379,17.32,0,78,22.08,990,-1763,0,0,209
352458,17.32,0,79,22.08,990,-1786,0,0,213
352537,17.32,0,79,22.08,990,-1792,0,0,209
352617,17.32,0,80,1.75,78.54,-1786,0,0,207
352694,17.32,0,77,22.08,990,-1757,0,0,206
352773,17.32,0,79,22.08,990,-1781,0,0,211
352851,17.32,0,78,22.08,990,-1792,0,0,207
352930,17.32,0,79,22.08,990,-1792,0,0,206
353010,17.32,0,80,1.75,78.54,-1763,0,0,207
353087,17.32,0,77,22.08,990,-1798,0,0,209
353166,17.72,0,79,22.08,990,-1798,0,0,209
353245,17.72,0,79,22.08,990,-1798,0,0,209
353324,17.72,0,79,22.08,990,-1775,0,0,209
353402,17.72,0,78,22.08,990,-1798,0,0,209
353482,17.72,0,80,1.75,78.54,-1792,0,0,210
353559,17.72,0,77,22.08,990,-1792,0,0,209
353638,17.72,0,79,22.08,990,-1757,0,0,207
353717,17.72,0,79,22.08,990,-1781,0,0,208
353796,17.72,0,79,22.08,990,-1781,0,0,207
353875,17.72,0,79,1.77,79.53,-1781,0,0,207
353952,17.72,0,77,22.08,990,-1786,0,0,211
354031,17.72,0,79,22.08,990,-1792,0,0,207
354110,17.72,0,79,22.08,990,-1792,0,0,207
354189,17.72,0,79,22.08,990,-1792,0,0,207
354268,17.72,1,79,22.08,990,-1792,0,0,212
354348,17.72,0,80,1.75,78.54,-1798,0,0,209
354424,17.72,0,76,22.08,990,-1804,0,0,209
354503,17.72,0,79,22.08,990,-1798,0,0,209
354582,17.72,0,79,22.08,990,-1792,0,0,214
354661,17.72,0,79,22.08,990,-1798,0,0,209
354741,17.72,0,80,1.75,78.54,-1792,0,0,208
354818,18.11,0,77,22.08,990,-1763,0,0,207
354896,18.11,0,78,22.08,990,-1786,0,0,211
354975,18.11,0,79,22.08,990,-1786,0,0,207
355054,18.11,0,79,22.08,990,-1786,0,0,204
355133,18.11,1,79,22.08,990,-1775,0,0,207
355213,18.11,0,80,1.75,78.54,-1786,0,0,211
355290,18.11,0,77,22.08,990,-1798,0,0,208
355368,18.11,0,78,22.08,990,-1798,0,0,208
355447,18.11,0,79,22.08,990,-1775,0,0,209
355526,18.11,0,79,22.08,990,-1798,0,0,209
355606,18.11,0,80,1.75,78.54,-1804,0,0,210
355683,18.11,0,77,22.08,990,-1798,0,0,209
355762,18.11,0,79,22.08,990,-1769,0,0,209
355841,18.11,0,79,22.08,990,-1792,0,0,209
355919,18.11,0,78,22.08,990,-1792,0,0,209
355998,18.11,0,79,1.77,79.53,-1786,0,0,207
356076,18.11,0,78,22.08,990,-1757,0,0,211
356155,18.11,0,79,22.08,990,-1786,0,0,207
356234,18.11,0,79,22.08,990,-1786,0,0,207
356313,18.11,0,79,22.08,990,-1792,0,0,204
356391,18.11,1,78,22.08,990,-1810,0,0,211
356471,18.5,0,80,1.75,78.54,-1798,0,0,208
356548,18.5,0,77,22.08,990,-1804,0,0,209
356627,18.5,0,79,22.08,990,-1804,0,0,209
356706,18.5,0,79,22.08,990,-1804,0,0,214
356785,18.5,1,79,22.08,990,-1810,0,0,210
356864,18.5,0,78,1.8,80.55,-1804,0,0,210
356941,18.5,0,78,22.08,990,-1769,0,0,209
357020,18.5,0,79,22.08,990,-1786,0,0,213
357099,18.5,0,79,22.08,990,-1792,0,0,208
357178,18.5,0,79,22.08,990,-1786,0,0,207
357257,18.5,0,79,1.77,79.53,-1757,0,0,206
357335,18.5,0,78,22.08,990,-1786,0,0,211
357413,18.5,0,78,22.08,990,-1792,0,0,207
357492,18.5,0,79,22.08,990,-1792,0,0,207
357571,18.5,0,79,22.08,990,-1769,0,0,207
357650,18.5,0,79,1.77,79.53,-1792,0,0,208
357727,18.5,0,77,22.08,990,-1798,0,0,209
357807,18.5,0,80,22.08,990,-1804,0,0,209
357885,18.5,0,78,22.08,990,-1775,0,0,209
357964,18.5,0,79,22.08,990,-1798,0,0,209
358043,18.5,0,79,1.77,79.53,-1798,0,0,209
358120,18.9,0,77,22.08,990,-1792,0,0,208
358200,18.9,0,80,22.08,990,-1763,0,0,209
358279,18.9,0,79,22.08,990,-1792,0,0,207
358358,18.9,0,78,22.08,990,-1786,0,0,204
358436,18.9,1,79,22.08,990,-1804,0,0,207
358515,18.9,0,79,1.77,79.53,-1757,0,0,211
358592,18.9,0,77,22.08,990,-1792,0,0,207
358672,18.9,0,80,22.08,990,-1798,0,0,207
358751,18.9,0,79,22.08,990,-1798,0,0,205
358830,18.9,1,79,22.08,990,-1816,0,0,213
358908,18.9,0,78,1.8,80.55,-1804,0,0,209
358985,18.9,0,77,22.08,990,-1804,0,0,209
359065,18.9,0,80,22.08,990,-1792,0,0,209
359144,18.9,0,79,22.08,990,-1798,0,0,214
359223,18.9,1,79,22.08,990,-1810,0,0,211
359302,18.9,0,79,1.77,79.53,-1792,0,0,209
359378,18.9,0,76,22.08,990,-1757,0,0,207
359457,18.9,0,79,22.08,990,-1781,0,0,212
359537,18.9,0,80,22.08,990,-1786,0,0,207
359616,18.9,1,79,22.08,990,-1786,0,0,207
359695,18.9,0,79,1.77,79.53,-1763,0,0,206
359772,19.29,0,77,22.08,990,-1792,0,0,212
359851,19.29,0,78,22.08,990,-1798,0,0,209
359930,19.29,0,80,22.08,990,-1798,0,0,208
360009,19.29,0,79,22.08,990,-1769,0,0,209
360088,19.29,0,79,1.77,79.53,-1798,0,0,209
360165,19.29,0,77,22.08,990,-1798,0,0,209
360244,19.29,0,79,22.08,990,-1792,0,0,209
360323,19.29,0,79,22.08,990,-1763,0,0,209
360402,19.29,1,79,22.08,990,-1786,0,0,209
360481,19.29,0,79,1.77,79.53,-1786,0,0,207
360558,19.29,0,77,22.08,990,-1786,0,0,207
360637,19.29,0,79,22.08,990,-1751,0,0,211
360716,19.29,0,79,22.08,990,-1786,0,0,207
360796,19.29,0,80,22.08,990,-1786,0,0,207
360875,19.29,0,78,1.8,80.55,-1792,0,0,207
360951,19.29,0,77,22.08,990,-1792,0,0,213
361030,19.29,0,79,22.08,990,-1798,0,0,209
361109,19.29,0,79,22.08,990,-1798,0,0,209
361188,19.29,1,79,22.08,990,-1798,0,0,209
361268,19.29,0,80,1.75,78.54,-1804,0,0,214
361345,19.29,0,77,22.08,990,-1804,0,0,210
361423,19.69,0,78,22.08,990,-1792,0,0,209
361502,19.69,0,79,22.08,990,-1763,0,0,208
361581,19.69,1,79,22.08,990,-1786,0,0,213
361661,19.69,0,80,1.75,78.54,-1792,0,0,207
361738,19.69,0,77,22.08,990,-1786,0,0,207
361817,19.69,0,79,22.08,990,-1757,0,0,207
361895,19.69,0,78,22.08,990,-1786,0,0,211
361974,19.69,1,79,22.08,990,-1798,0,0,207
362053,19.69,0,79,1.77,79.53,-1792,0,0,208
362131,19.69,0,78,22.08,990,-1775,0,0,208
362210,19.69,0,79,22.08,990,-1798,0,0,212
362289,19.69,0,79,22.08,990,-1798,0,0,209
362368,19.69,1,78,22.08,990,-1822,0,0,210
362446,19.69,0,79,1.77,79.53,-1775,0,0,209
362524,19.69,0,77,22.08,990,-1792,0,0,209
362603,19.69,0,80,22.08,990,-1786,0,0,209
362682,19.69,0,79,22.08,990,-1786,0,0,205
362761,19.69,1,79,22.08,990,-1775,0,0,209
